doc_id	sent_id	words	positions
journal.pcbi.1002329.pdf	313	{The,+,and,—,signs,indicate,the,presence,of,positive,and,negative,feedback,loops,",",respectively,.}	{NULL}
journal.pcbi.1002329.pdf	314	{doi,:10.1371,/,journa,|,.}	{NULL}
journal.pcbi.1002329.pdf	315	{pcbi,.1002329,.}	{NULL}
journal.pcbi.1002329.pdf	316	{gOO4}	{NULL}
journal.pcbi.1002329.pdf	317	{numerical,simulations,",",oocytes,lacking,Mos,are,indeed,unable,to,transit,appropriately,to,MII,.}	{NULL}
journal.pcbi.1002329.pdf	318	{However,",",an,oscillatory,pattern,of,MPF,activity,may,be,also,observed,although,it,is,highly,sensitive,to,model,parameters,(,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	319	{5B,),.}	{NULL}
journal.pcbi.1002329.pdf	320	{Besides,the,defects,for,maturation,initiation,associated,with,inhibition,of,protein,synthesis,",",disruption,of,the,progesterone-dependent,Plxl,activation,also,signiﬁcantly,delays,meiotic,resumption,in,progesterone-treated,oocyte,[,"22,40",],",",which,is,reported,as,well,in,numerical,simulations,(,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	321	{5C,),.}	{NULL}
journal.pcbi.1002329.pdf	322	{Note,that,any,combination,of,the,disruption,of,cyclin,synthesis,",",Mos,synthesis,and,Plxl,activation,leads,in,model,simulation,to,maturation,initiation,failures,(,result,not,shown,),",",emphasizing,the,synergistic,role,of,multiple,translational,and,post-translational,mechanisms,.}	{NULL}
journal.pcbi.1002329.pdf	323	{Inhibition,of,MAPK,activation,in,oocytes,can,also,be,achieved,using,MEK,inhibitor,UOIQ6,[,"5,6",/,ll,],.}	{NULL}
journal.pcbi.1002329.pdf	324	{In,UOIQ6-treated,oocytes,",",MAPK,inactivation,prevented,cyclin,B,reaccumulation,after,MI,",",by,allowing,APC-mediated,degradation,similarly,as,in,the,case,of,Emi2,ablation,[,10,],.}	{NULL}
journal.pcbi.1002329.pdf	325	{In,simulations,(,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	326	{5D,),",",MPF,concentration,does,not,vanish,as,in,the,case,of,inhibition,of,cyclin,synthesis,but,remains,at,an,intermediate,level,as,is,observed,in,experiments,[,"5,6",],.}	{NULL}
journal.pcbi.1002329.pdf	327	{Simulations,do,not,reproduce,the,delay,observed,in,these,experiments,",",which,can,be,due,to,our,model,not,taking,into,account,the,regulation,of,cyclin,B,synthesis,by,MAPK,as,has,been,reported,by,Abrieu,er,al,[,42,],.}	{NULL}
journal.pcbi.1002329.pdf	328	{In,addition,",",chemical,inhibitor,y,<,*,PLoS,Computational,Biology,|,www,.}	{NULL}
journal.pcbi.1002329.pdf	329	{p,|,oscompbio,|,.}	{NULL}
journal.pcbi.1002329.pdf	330	{org}	{NULL}
journal.pcbi.1002329.pdf	331	{UOIQ6,might,target,other,translational,regulators,besides,MEKI,",",and,such,non-speciﬁc,effects,may,account,for,discrepancies,in,the,observations,made,when,Mos,is,ablated,.}	{NULL}
journal.pcbi.1002329.pdf	332	{Experiments,inducing,deletion,or,overexpression,of,Emi2,demonstrate,the,crucial,role,of,this,protein,in,meiotic,transition,.}	{NULL}
journal.pcbi.1002329.pdf	333	{Ectopic,expression,of,Emi2,at,physiological,MII,levels,can,arrest,maturing,oocytes,at,metaphase,I,[,1,1,],",",which,is,easily,explained,by,the,fact,that,Emi2,counteracts,APC,activity,and,subsequently,cyclin,degradation,",",maintaining,a,sustained,MPF,activity,(,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	334	{5E,),.}	{NULL}
journal.pcbi.1002329.pdf	335	{Conversely,",",our,simulations,also,reproduce,the,effect,of,inhibiting,Emi2,synthesis,(,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	336	{5F,),",",which,leads,to,complete,and,rapid,degradation,of,cyclin,B,at,MI,exit,",",causing,an,inappropriate,exit,into,interphase,and,a,failure,to,reaccumulate,cyclin,B,[,lO,",",l,"1,13",],.}	{NULL}
journal.pcbi.1002329.pdf	337	{These,experiments,and,simulations,showing,maturation,failure,for,overexpression,or,deletion,of,Emi2,strongly,support,that,a,strict,temporal,control,over,Emi2,levels,is,critical,for,a,reliable,MI/MII,transition,.}	{NULL}
journal.pcbi.1002329.pdf	338	{Discussion}	{NULL}
journal.pcbi.1002329.pdf	339	{In,this,work,we,have,designed,and,analyzed,a,detailed,mathematical,model,describing,the,meiotic,maturation,process,that,begins,when,an,oocyte,is,released,from,G2-arrest,and,terminates,when,it,is,arrested,in,metaphase,of,meiosis,II,.}	{NULL}
journal.pcbi.1002329.pdf	340	{We}	{NULL}
journal.pcbi.1002329.pdf	341	{A,Cyc,ablated}	{NULL}
journal.pcbi.1002329.pdf	342	{B,Mos,ablated}	{NULL}
journal.pcbi.1002329.pdf	343	{[,MPF,]}	{NULL}
journal.pcbi.1002329.pdf	344	{[,MPF,]}	{NULL}
journal.pcbi.1002329.pdf	345	{[,MPF,]}	{NULL}
journal.pcbi.1002329.pdf	346	{Time,Time}	{NULL}
journal.pcbi.1002329.pdf	347	{Figure,5,.}	{NULL}
journal.pcbi.1002329.pdf	348	{Simulated,MPF,time,courses,associated,with,meiotic,maturation,defects,.}	{NULL}
journal.pcbi.1002329.pdf	349	{Time,course,of,MPF,activity,in,normal,condition,(,dashed,line,),and,various,altered,conditions,(,full,line,),.}	{NULL}
journal.pcbi.1002329.pdf	350	{(,A,),Ablation,of,cyclin,synthesis,(,sMpF,=,o,),.}	{NULL}
journal.pcbi.1002329.pdf	351	{(,B,),Ablation,of,Mos,synthesis,(,sMo,_,",",.}	{NULL}
journal.pcbi.1002329.pdf	352	{=,o,),.}	{NULL}
journal.pcbi.1002329.pdf	353	{(,C,),Ablation,of,P,|,x1,activity,um,.}	{NULL}
journal.pcbi.1002329.pdf	354	{=,o.,(,D,),Ablation,of,MEK,activity,(,uMEK,=,o,),.}	{NULL}
journal.pcbi.1002329.pdf	355	{(,E,),Overexpression,of,Emi2,(,SEm,[,=,2,),.}	{NULL}
journal.pcbi.1002329.pdf	356	{(,F,),Ablation,of,Emi2,synthesis,(,SEmi,=,o,*,q,=,+,doi,:10.1371,/,journa,|,.}	{NULL}
journal.pcbi.1002329.pdf	357	{pcbi,.1002329,.}	{NULL}
journal.pcbi.1002329.pdf	358	{gOO5}	{NULL}
journal.pcbi.1002329.pdf	359	{have,unveiled,how,maturation,is,driven,by,a,highly,dynamic,coordination,between,the,core,mitotic,oscillator,",",based,essentially,on,MPF,",",Cdc25,and,APC,",",and,the,MAPK,signaling,pathway,",",which,are,both,stimulated,by,the,same,extracellular,signal,.}	{NULL}
journal.pcbi.1002329.pdf	360	{Although,the,model,does,not,incorporate,several,regulatory,schemes,discovered,recently,[,"34,43",],",",it,appears,to,be,sufficiently,detailed,to,gain,insight,into,the,essential,features,of,maturation,and,to,discriminate,the,roles,of,different}	{NULL}
journal.pcbi.1002329.pdf	361	{Table,1,.}	{NULL}
journal.pcbi.1002329.pdf	362	{Examples,of,oocyte,maturation,defect,phenotypes,.}	{NULL}
journal.pcbi.1002329.pdf	363	{regulatory,motifs,.}	{NULL}
journal.pcbi.1002329.pdf	364	{It,can,therefore,serve,as,a,solid,basis,for,further,explorations,.}	{NULL}
journal.pcbi.1002329.pdf	365	{Resumption,of,meiosis,requires,MPF,activation,",",which,is,potentially,mediated,by,a,multiplicity,of,pathways,",",including,Plxl-dependent,changes,ofMytl-Cdc25,balance,as,well,as,Mosdependent,inhibition,of,Mytl,and,Cyclin,synthesis,.}	{NULL}
journal.pcbi.1002329.pdf	366	{Inhibiting,one,of,these,pathways,in,the,model,delays,or,compromises,maturation,initiation,",",as,in,experiments,[,"8,40",],.}	{NULL}
journal.pcbi.1002329.pdf	367	{This,suggests,redundant,and,cooperative,roles,between,these,various,translational,and,post-translational,MPF,activation,schemes,.}	{NULL}
journal.pcbi.1002329.pdf	368	{However,",",model,parameters,can,be,adjusted,so,that,cyclin,B,synthesis,or,Mos,activation,occur,after,GVBD,and,would,therefore,be,fully,dispensable,for,MPF,activation,as,it,is,observed,in,various,organisms,[,42,],.}	{NULL}
journal.pcbi.1002329.pdf	369	{The,role,of,MAPK,is,more,pronounced,at,the,meiotic,transition,where,it,leads,to,the,Rskdependent,activation,of,Emi2,required,for,MII,entry,and,metaphase,II,arrest,[,"10,20",],.}	{NULL}
journal.pcbi.1002329.pdf	370	{Simultaneous,activation,of,MAPK,and,MPF,raised,nevertheless,intriguing,questions,(,Wu,and,Kornbluth,",",2008,),:,why,do,eggs,arrest,at,MII,but,not,at,MI,?}	{NULL}
journal.pcbi.1002329.pdf	371	{What,causes,the,delayed,and,sharp,activation,of,Emi2,?}	{NULL}
journal.pcbi.1002329.pdf	372	{Our,model,reconciles,different,views,on,these,questions,by,showing,that,both,the,late,translational,control,by,CPEB4,(,Igea,and,Mendez,",",2010,),and,the,temporally-controlled,antagonistic,roles,of,MPF,and,Rsk,in,stabilizing,Emi2,[,13,],contribute,to,this,delay,.}	{NULL}
journal.pcbi.1002329.pdf	373	{It,is,worth,mentioning,that,our,modeling,analysis,does,not,capture,the,role,of,the,few,links,that,couple,downstream,effectors,of,MAPK,-,essentially,ERK,and,Rsk,-,with,components,Cdc25,and,Mytl,of,the,autoampliﬁcation,loop,[,"30,3",l,",33",/,l4,],.}	{NULL}
journal.pcbi.1002329.pdf	374	{It,remains,unclear,whether,and,how,these,MPFactivating,pathways,contribute,to,G2/M,transition,and,to,meiotic,transition,.}	{NULL}
journal.pcbi.1002329.pdf	375	{A,controversial,hypothesis,is,the,existence,of,a,transient,activation,of,MAPK,or,/,and,Rsk,shortly,after,progesterone,injection,",",stimulating,MPF,activation,[,"33,45,46",],",",which,could,be,easily,incorporated,into,models,if,needed,.}	{NULL}
journal.pcbi.1002329.pdf	376	{Another,possibility,is,that,these,regulations,also,play,a,role,in,consolidating,Mytl,inactivation,and,Cdc25,activation,at,meiotic,transition,to,compensate,the,transient,MPF,activity,decrease,",",an,hypothesis,that,needs,to,be,further,tested,in,both,models,and,experiments,.}	{NULL}
journal.pcbi.1002329.pdf	377	{Feedback,principles,underlying,meiotic,decisions,The,availability,of,a,regulatory,network,model,that,qualitatively,reproduces,a,broad,spectrum,of,experimental,data,allows,us,to}	{NULL}
journal.pcbi.1002329.pdf	378	{Protocol,Phenotype,References,Model,parameters,Figures}	{NULL}
journal.pcbi.1002329.pdf	379	{Cyc,ablated,M,|,.}	{NULL}
journal.pcbi.1002329.pdf	380	{—,.}	{NULL}
journal.pcbi.1002329.pdf	381	{entry,delay,[,8,],.}	{NULL}
journal.pcbi.1002329.pdf	382	{YMpF,=,o,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	383	{SA,Cyc,ablated,Mll-entry,failure,[,4,],.}	{NULL}
journal.pcbi.1002329.pdf	384	{YMpF,=,o,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	385	{SA,Mos,ablated,M,|,.}	{NULL}
journal.pcbi.1002329.pdf	386	{—,.}	{NULL}
journal.pcbi.1002329.pdf	387	{entry,delay,[,"5,8",],sM,",",",",_,",",.}	{NULL}
journal.pcbi.1002329.pdf	388	{=,o,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	389	{SB,Max,ablated,Oscillations,[,7,],sM,",",",",_,",",=,o,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	390	{SB,Cyc/Mos,ablated,M,|,.}	{NULL}
journal.pcbi.1002329.pdf	391	{—,.}	{NULL}
journal.pcbi.1002329.pdf	392	{entry,failure,[,8,],.}	{NULL}
journal.pcbi.1002329.pdf	393	{YMpF,=,o,",",sM,",",",",_,",",.}	{NULL}
journal.pcbi.1002329.pdf	394	{=,o,Not,shown,Plxl,ablated,M,|,.}	{NULL}
journal.pcbi.1002329.pdf	395	{—,.}	{NULL}
journal.pcbi.1002329.pdf	396	{entry,delay/failure,[,"22,40",],UPL,‘,=,o,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	397	{SC,U0126,(,MEK,inhibitor,),Ml/MII,failure,[,"5,6",],uMEK,=,o,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	398	{SD,Emi2,overexpressed,Ml,arrest,[,11,],sE,",",",",",",",",~,=,2,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	399	{SE,Emi2,ablated,M,|,|,.}	{NULL}
journal.pcbi.1002329.pdf	400	{—,.}	{NULL}
journal.pcbi.1002329.pdf	401	{entry,failure,[,"10,20",],sE,",",",",",",",",~,=,o,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	402	{SF}	{NULL}
journal.pcbi.1002329.pdf	403	{Pharmacological,or,antisense,treatments,impacting,the,activity,of,several,specific,proteins,lead,to,various,sorts,of,maturation,defect,phenotypes,as,reported,in,the,literature,.}	{NULL}
journal.pcbi.1002329.pdf	404	{B,—,type,cyclin,is,abbreviated,as,Cyc,.}	{NULL}
journal.pcbi.1002329.pdf	405	{Changing,specific,parameters,of,the,model,allows,to,simulate,these,phenotypes,",",which,is,also,shown,in,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	406	{5,.}	{NULL}
journal.pcbi.1002329.pdf	407	{doi,:10.1371,/,journa,|,.}	{NULL}
journal.pcbi.1002329.pdf	408	{pcbi,.1002329,.}	{NULL}
journal.pcbi.1002329.pdf	409	{t001}	{NULL}
journal.pcbi.1002329.pdf	410	{[,#,=,+,PLoS,Computational,Biology,|,www,.}	{NULL}
journal.pcbi.1002329.pdf	411	{p,|,oscompbio,|,.}	{NULL}
journal.pcbi.1002329.pdf	412	{org,investigate,the,design,principles,that,underlie,a,reliable,maturation,process,.}	{NULL}
journal.pcbi.1002329.pdf	413	{Bifurcation,and,sensitivity,analyses,of,the,model,unveiled,the,existence,of,two,independent,subcircuits,where,feedback,loops,are,subtly,interlocked,so,as,to,achieve,two,coordinated,but,separable,transitions,(,see,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	414	{6,),.}	{NULL}
journal.pcbi.1002329.pdf	415	{The,ﬁrst,transition,",",meiotic,resumption,",",relies,on,a,circuit,that,involves,several,signaling,pathways,and,positive,—,feedback,loops,.}	{NULL}
journal.pcbi.1002329.pdf	416	{This,module,is,organized,around,the,core,autoampliﬁcation,loop,which,includes,MPF,",",Mytl,",",Cdc25,and,Plxl,and,drives,the,sharp,post-translational,activation,of,MPF,associated,with,G2/MI,transition,(,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	417	{6A,),.}	{NULL}
journal.pcbi.1002329.pdf	418	{This,loop,is,supplemented,with,other,positive,—,feedback,loops,and,coherent,feedforward,loops,featuring,CPEB1,and,Mos,",",which,ensures,a,simultaneous,activation,of,MPF,",",the,Mos/MAPK,pathway,and,the,translational,machinery,(,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	419	{6B,),.}	{NULL}
journal.pcbi.1002329.pdf	420	{The,role,of,these,combined,positive,—,feedback,motifs,in,the,MPF,and,MAPK,modules,is,not,related,to,robustness,against,noise,[,47,],",",activation,threshold,tuning,[,48,],or,multistability,[,"18,35",],",",but,is,rather,aimed,to,induce,and,sustain,high,MAPK,activity,throughout,maturation,",",independently,of,the,MPF,activity,level,which,decreases,due,to,the,APC-dependent,degradation,of,cyclin,subunits,at,the,end,of,the,ﬁrst,meiosis,(,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	421	{6C,),.}	{NULL}
journal.pcbi.1002329.pdf	422	{A,®}	{NULL}
journal.pcbi.1002329.pdf	423	{f}	{NULL}
journal.pcbi.1002329.pdf	424	{Figure,6,.}	{NULL}
journal.pcbi.1002329.pdf	425	{Feedback,design,principles,of,oocyte,meiotic,maturation,.}	{NULL}
journal.pcbi.1002329.pdf	426	{(,A,),The,auto,—,amp,|,ification,positive,—,feedback,loop,switches,on,MPF,activity,(,Red,),.}	{NULL}
journal.pcbi.1002329.pdf	427	{(,B,),Coupled,positive,—,feedback,loops,ensure,a,coherent,switch,of,the,MPF,and,MAPK,activities,(,black,),.}	{NULL}
journal.pcbi.1002329.pdf	428	{(,C,),The,negative,—,feedback,loop,linking,MPF,and,APC,(,blue,),triggers,a,transient,decrease,of,MPF,activity,that,does,not,impact,the,high,MAPK,activities,maintained,by,independent,positive,—,feedback,loops,.}	{NULL}
journal.pcbi.1002329.pdf	429	{(,D,),Delayed,activation,of,a,positive,—,feedback,loop,mediated,by,Emi2,(,green,),antagonizes,the,negative,—,feedback,loop,",",so,as,to,fully,reactivate,MPF,.}	{NULL}
journal.pcbi.1002329.pdf	430	{doi,:10.1371,/,journa,|,.}	{NULL}
journal.pcbi.1002329.pdf	431	{pcbi,.1002329,.}	{NULL}
journal.pcbi.1002329.pdf	432	{gOO6}	{NULL}
journal.pcbi.1002329.pdf	433	{+,PLoS,Computational,Biology,|,www,.}	{NULL}
journal.pcbi.1002329.pdf	434	{p,|,oscompbio,|,.}	{NULL}
journal.pcbi.1002329.pdf	435	{org}	{NULL}
journal.pcbi.1002329.pdf	436	{The,second,transition,from,meiosis,I,to,meiosis,II,indeed,requires,high,MAPK,levels,to,promote,MPF,stabilization,.}	{NULL}
journal.pcbi.1002329.pdf	437	{Late,reactivation,of,MPF,is,driven,by,a,delayed,positive,—,feedback,loop,involving,Emi2,that,counteracts,the,negative,feedback,mediated,by,APC,.}	{NULL}
journal.pcbi.1002329.pdf	438	{Delayed,activation,of,Emi2,is,itself,the,result,of,the,incoherent,feedforward,loop,in,which,MPF,both,activates,and,inactivates,Emi2,(,Fig,.}	{NULL}
journal.pcbi.1002329.pdf	439	{6D,),.}	{NULL}
journal.pcbi.1002329.pdf	440	{This,sophisticated,regulatory,scheme,provides,an,interesting,example,of,how,the,combination,between,positive,and,negative,feedback,loops,gives,rise,to,complex,dynamics,such,as,non-monotonous,bistable,behaviors,",",besides,those,that,have,already,been,studied,in,the,context,of,oscillatory,",",excitable,and,bistable,dynamics,[,"36,49,50",],.}	{NULL}
journal.pcbi.1002329.pdf	441	{Conclusion,Meiotic,maturation,poses,a,difficult,challenge,to,oocyte,cells,.}	{NULL}
journal.pcbi.1002329.pdf	442	{A,single,transient,signal,must,be,followed,by,a,coordinated,sequence,of,two,crucial,and,distinct,decisions,",",MI,entry,and,MI/MII,transition,",",which,both,require,a,sharp,MPF,activation,.}	{NULL}
journal.pcbi.1002329.pdf	443	{Our,ﬁndings,reveal,the,sophisticated,molecular,network,mechanisms,that,provide,an,original,solution,to,this,problem,.}	{NULL}
journal.pcbi.1002329.pdf	444	{Firstly,",",like,in,other,biological,decision-making,processes,",",the,two,main,meiotic,decisions,rely,on,two,distinct,positivefeedback-based,circuits,",",each,of,which,combining,multiple,loops,so,as,to,create,sharp,and,robust,transitions,.}	{NULL}
journal.pcbi.1002329.pdf	445	{Secondly,",",interference,and,retroactivity,between,the,two,decision,circuits,are,minimized,by,using,separate,and,partly,independent,regulatory,schemes,based,on,post-translational,modiﬁcations,and,protein,turnover,control,",",respectively,.}	{NULL}
journal.pcbi.1002329.pdf	446	{Lastly,",",the,coordination,of,the,decision,systems,is,mediated,by,the,existence,of,a,negative,feedback,loop,and,an,incoherent,feedfoward,loops,",",which,are,known,to,be,efficient,for,scheduling,temporal,gaps,between,successive,decisions,[,"51,52",],.}	{NULL}
journal.pcbi.1002329.pdf	447	{Thanks,to,this,speciﬁc,regulatory,and,feedback,architecture,",",a,transient,signal,can,trigger,complex,dynamical,and,phenotypical,trajectories,which,are,attracted,by,a,one-dimensional,slow,manifold,and,follow,it,throughout,maturation,.}	{NULL}
journal.pcbi.1002329.pdf	448	{This,dynamical,process,is,reminiscent,of,the,phenomenon,of,canalization,during,multicellular,development,[,53,],.}	{NULL}
journal.pcbi.1002329.pdf	449	{Overall,",",this,encourages,further,efforts,to,decipher,the,dynamical,behavior,of,molecular,networks,with,complex,feedback,and,feedforward,topology,",",especially,when,they,combine,oscillatory,and,irreversible,behaviors,",",as,occuring,during,meiotic,maturation,.}	{NULL}
journal.pcbi.1002329.pdf	450	{Methods}	{NULL}
journal.pcbi.1002329.pdf	451	{Mathematical,modeling,of,the,maturation,regulatory,network,The,mathematical,model,for,the,maturation,regulation,network,is,based,on,the,molecular,interactions,reported,in,Xenopus,laevis,between,the,12,proteins,CPEB1,(,abbreviation,C1,),",",CPEB4,(,abbr,.}	{NULL}
journal.pcbi.1002329.pdf	452	{C4,),",",MPF,",",Cdc25,(,abbr,.}	{NULL}
journal.pcbi.1002329.pdf	453	{C25,),",",Mytl,(,abbr,.}	{NULL}
journal.pcbi.1002329.pdf	454	{Myt,),",",APC,",",Mos,",",MEK,",",ERK,",",Rsk,",",Plxl,(,abbr,.}	{NULL}
journal.pcbi.1002329.pdf	455	{Pix,),and,Emi2,(,abbr,.}	{NULL}
journal.pcbi.1002329.pdf	456	{Emi,),.}	{NULL}
journal.pcbi.1002329.pdf	457	{"\\\\",/,V,e,assume,that,the,activity,of,each,protein,in,the,list,above,can,be,post-translationally,regulated,",",typically,through,phosphorylation,",",such,that,they,can,be,either,in,activated,or,inactivated,forms,.}	{NULL}
journal.pcbi.1002329.pdf	458	{The,12,molecular,actors,can,be,distinguished,according,to,whether,their,total,concentration,is,also,regulated,(,class,I,:,Mos,",",MPF,",",APC,",",Emi,",",C1,",",C4,),or,can,be,considered,as,constant,on,the,time,scale,of,maturation,(,class,II,:,Plx,",",C25,",",Myt,",",MEK,",",ERK,",",Rsk,),.}	{NULL}
journal.pcbi.1002329.pdf	459	{For,class-I,proteins,",",the,concentrations,of,the,active,and,inactive,proteins,evolve,in,time,according,to,a,set,of,differential}	{NULL}
journal.pcbi.1002329.pdf	460	{Table,2,.}	{NULL}
journal.pcbi.1002329.pdf	461	{Equations,of,the,model,.}	{NULL}
journal.pcbi.1002329.pdf	462	{Differential,equations,MOS,],/,4,!}	{NULL}
journal.pcbi.1002329.pdf	463	{=,~,dMa,.}	{NULL}
journal.pcbi.1002329.pdf	464	{"\\\\",~,lMoSl,~,VM.,",",.}	{NULL}
journal.pcbi.1002329.pdf	465	{y,(,lMoSl,),+,UM.,",",.}	{NULL}
journal.pcbi.1002329.pdf	466	{"\\\\",(,lMoSil,),M03,],/,4,!}	{NULL}
journal.pcbi.1002329.pdf	467	{=,‘,YMI,),.}	{NULL}
journal.pcbi.1002329.pdf	468	{¥,’d,Mu,.}	{NULL}
journal.pcbi.1002329.pdf	469	{x,',.}	{NULL}
journal.pcbi.1002329.pdf	470	{[,M03,],+,VMu,.}	{NULL}
journal.pcbi.1002329.pdf	471	{y,(,[,M,”,S,],),*,UMzI,.}	{NULL}
journal.pcbi.1002329.pdf	472	{r,(,[,Mo‘Yi,],),MPF,],/,(,l',t,=,SMpF,—,a,',Mpp,[,MPF,],—,VMp1,:,(,[,MPF,],),+,UMpp,(,[,MPF,",",],),MPF,",",-,],/,alt,:,—,dMpp,[,MPF,",",-,],+,VMpp,(,[,MPF,],),—,UMpp,(,[,MPF,",",-,],),APC,],/,dt,=,—,LIAPC,[,APC,],—,VApC,(,[,APC,],),+,UA,;,-,c,(,[,APC,",",',],),APC,[,],/,dl,=,.}	{NULL}
journal.pcbi.1002329.pdf	473	{YAPC,—,dApC,[,APC,",",-,],+,V,",4",p,(,;,(,[,APC,],),UApc,(,[,APC,",",-,],),C1,],/,“,',17,:,>,tl,',C1,[,C1,],*,VC,',l,(,[,C1,],),””,UC1,(,[,C1i,],),Cl,",",-,],/,dt,=,.}	{NULL}
journal.pcbi.1002329.pdf	474	{i,',C1,—,dc1,[,C1,",",],--,Vc1,(,[,Cl,],),—,Uc1,(,[,Cl,",",-,],),C4,],/,“,',17,:,”,d'C4,[,C4,],”,VC,',4,(,[,C4,],),"\\"",UC4,(,[,C4i,],),C4,",",-,],/,dz,‘,:,X54,—,dc4,[,C4,",",],--,Vc4,(,[,C4,],),—,Uc4,(,[,C4,",",-,],),Emi,],/,dt,=,—,(,z,',E,",",",",",",",",-,[,Emi,],—,V5,",",”,",",-,(,[,Emi,],),+,UE,",",mv,(,[,Emi,",",-,],),+,Ugm,",",-,(,[,Emz,"}",",",-,],),Emit,],/,dl,=,SEmi,’d,Enzi,[,Emii,],+,VEmi,(,[,Emi,],),+,VEmi,",",",",(,[,Emiii,],),’,UEm1,(,[,Eml,"}",',],),*,WEmi,(,[,Emii,],),cl,Emily,],/,all,=,—,a,',"E,,,,-H",[,Emi,",",~,",",-,],—,V5,",",",",“,-,H,(,[,Emi,",",~,",",-,],),—,UE,",",",",",",",",-,(,[,Emi,",",~,",",-,],),+,WE,",",mv,(,[,Emi,",",-,],),Michaelis-Menten,kinetics}	{NULL}
journal.pcbi.1002329.pdf	475	{UX,(,[,Xi,],),=,ltX,[,Xz,',l,/,(,KX,",",+,[,Xtl,),Vx,(,lXl,),=,vx,[,Xl,/,(,Kx,+,lX,],),Steady-state,concentrations,[,C25,],=,"\\"",C25,/,(,“,C25,+,VC25,),[,MW,],=,14,.}	{NULL}
journal.pcbi.1002329.pdf	476	{Mrz,/,(,Mun,+,VMvz,),[,P/X,],=,um,/,(,um,+,VPlx,),&,.}	{NULL}
journal.pcbi.1002329.pdf	477	{‘«,‘,-,.}	{NULL}
journal.pcbi.1002329.pdf	478	{&,.}	{NULL}
journal.pcbi.1002329.pdf	479	{‘«,‘,-,.}	{NULL}
journal.pcbi.1002329.pdf	480	{&,.}	{NULL}
journal.pcbi.1002329.pdf	481	{‘«,‘,-,.}	{NULL}
journal.pcbi.1002329.pdf	482	{&,.}	{NULL}
journal.pcbi.1002329.pdf	483	{‘«,‘,-,.}	{NULL}
journal.pcbi.1002329.pdf	484	{&,.}	{NULL}
journal.pcbi.1002329.pdf	485	{‘«,‘,-,.}	{NULL}
journal.pcbi.1002329.pdf	486	{&,.}	{NULL}
journal.pcbi.1002329.pdf	487	{‘«,‘,-,.}	{NULL}
journal.pcbi.1002329.pdf	488	{[,M,EK,l,=,“,lax,/,(,“,jug,+,Vi,",",;,EK,+,MMEK,VMEK,),[,ERKl,=,“,ZERK,/,(,“,iER1,<,+,VZERK,+,"\\"",ERK,VERK,),[,RS/Cl,=,“,int,/,(,"\\"",in,-,/,.}	{NULL}
journal.pcbi.1002329.pdf	489	{»,+,"\\"",int,+,"\\"",Rx/r,VIM,),Kinetic,reaction,rates,sM,",",",",",",.}	{NULL}
journal.pcbi.1002329.pdf	490	{=,scl,s,",","\\\\",",1",",",",",",",",",[,C,1,],+,AS,‘,C4,~,y,Mm,[,C4,],MM,!}	{NULL}
journal.pcbi.1002329.pdf	491	{”,=,uoMu,.}	{NULL}
journal.pcbi.1002329.pdf	492	{¥,+,“,E1219,M1,;,.}	{NULL}
journal.pcbi.1002329.pdf	493	{"\\\\",',[,ERK,],+,"\\"",MP1,-,‘,a,Max,[,M,P,F,],MMPF,=,uC,',25,~,MPF,[,C25,],VMPF,=,VMyz,—,>,MPF,[,MW,],SMPF,=,SOMPF,+,SC1,aMPF,[,C,1,],+,SC4-MPF,[,C4,],tl,'M,1,>,F,=,doMPF,+,dAPCaMPF,[,AFC,],/,(,1,+,CEmi,-,>,APC,[,Emi,],2,),SA,PC,‘,=,X0/1,PC,+,SMPFHAPC,[,MPF,],MAPC,=,uMPFaAPC,[,MPF,],40,=,d0C1,+,dApC,_,",",C1,[,MPF,],[,APC,],MC1,=,uPg,~,>,C1,[,Pg,],(,1,+,“,MP1,-,‘,aCl,[,MPF,],),MC4,=,uERKaC4,[,ERK,],+,“,MPF-C4,[,MPF,],SEmi,=,SC4,~,>,Emi,[,C4,],uEmi,=,uR,.}	{NULL}
journal.pcbi.1002329.pdf	494	{xl,<,~,Emi,[,R5/C,],WEmi,=,WMPFaEmi,[,M,P,F,],MMEK,=,ll,.}	{NULL}
journal.pcbi.1002329.pdf	495	{Ma,.}	{NULL}
